hold_1,flight_1,hold_2,flight_2,hold_3,flight_3,hold_4,flight_4,hold_5,flight_5,hold_6,flight_6,hold_7,flight_7,hold_8,flight_8,hold_9,flight_9,hold_10,flight_10
87.321556,132.58678,25.026974,115.24444,30.898752,383.4445,94.29105,262.96512,36.558636,244.22676,23.500105,53.727726,71.90229,358.92535,61.606495,215.48734,100.716736,124.49663,143.1289,311.438
41.287453,113.51979,13.694246,92.67838,22.414103,305.505,70.96544,439.2004,21.331202,264.30945,13.404304,41.374084,32.996456,451.60776,48.282013,106.0947,75.09109,126.16312,149.63652,425.93753
64.231476,107.77474,16.066666,88.82275,27.926554,311.4408,89.11429,463.9474,18.299595,279.32382,10.405961,47.863064,39.10203,460.07108,79.003105,108.50131,87.95738,117.255646,130.03607,448.8538
42.68467,73.27831,14.006748,92.09676,25.018715,243.74078,68.1161,397.99695,22.097208,232.53462,11.711664,44.85984,42.89476,353.42743,49.491623,120.178154,73.25045,124.09805,122.077515,386.4201
80.70843,127.56021,28.88785,119.73555,48.728977,371.89264,92.79593,499.21402,35.315094,331.6233,22.911524,63.421806,49.372646,467.14053,89.69061,173.43243,103.568474,138.34953,172.9425,433.98004
60.275276,84.575066,16.404158,96.21648,31.99478,323.91983,80.14459,524.50916,18.721832,280.52313,14.043695,42.016003,39.99283,449.69247,63.715927,112.40514,88.651825,100.967285,133.89857,426.38834
46.77896,99.452805,18.544296,102.22317,35.57498,327.9034,94.12224,551.06573,30.301874,275.65186,18.176077,46.65063,55.431805,458.43515,89.85218,103.4173,98.245415,112.10773,206.48479,494.761
105.756584,131.93819,29.366205,116.10922,44.283146,379.74716,111.9656,357.2375,39.488773,299.73932,27.432312,64.35672,82.98971,444.23895,85.0737,187.53673,117.45095,124.14316,175.68771,343.65466
53.75963,104.76694,13.981284,84.38239,22.247568,272.60513,74.07916,307.82507,20.670483,192.27951,15.797421,32.18747,62.538452,344.96915,46.4197,120.186485,76.19348,99.99486,133.8435,313.94427
60.087814,118.973434,16.727627,90.90455,27.996058,332.63904,98.79061,436.1912,21.31156,277.44244,14.994795,43.945744,62.01919,467.68982,76.70472,110.158936,92.37108,96.52364,161.29657,419.31647
81.69381,138.86205,22.477156,116.26122,38.225246,352.0643,121.54637,356.75732,24.783731,250.18533,22.802078,49.081673,87.60285,458.01544,71.23767,148.18936,116.89938,131.02342,150.86037,374.88504
72.21571,101.6336,19.011541,98.12156,27.657627,325.24133,82.34631,325.49713,22.562609,224.4149,20.17193,42.35058,68.826744,387.27856,54.693073,167.91362,104.819786,89.50299,126.02419,314.9724
61.456768,90.35409,14.588807,72.64139,25.009964,352.1984,71.99953,412.43335,16.398117,252.4239,10.292289,33.953815,36.823338,465.85995,52.04692,112.342445,78.918755,78.42252,127.57307,395.26846
94.93944,135.7634,28.191349,123.409065,42.95023,368.26666,120.532234,400.42,25.351542,260.20068,26.631437,59.6464,75.63193,462.12866,91.634026,167.11443,117.31374,107.473785,154.52002,394.21344
97.49977,96.913475,27.35654,117.29068,47.97801,337.11246,99.84134,390.1296,32.087334,258.9073,24.076752,53.2081,69.363495,391.65918,77.37314,168.33249,105.22994,113.183914,161.34572,351.34464
52.28045,119.0216,18.942204,101.10551,33.98676,374.46536,91.80246,511.63678,21.375736,296.65738,16.374414,40.47478,47.43706,512.1795,79.32018,131.47638,91.247246,103.86412,187.03432,459.8775
41.297195,91.23004,13.864824,75.93176,34.222168,369.87793,97.21118,833.5943,7.2801685,326.3846,9.651995,28.034504,19.255999,850.53235,107.67609,61.21138,69.1627,56.218613,229.0411,705.05066
73.885216,110.4014,18.579193,90.37587,26.146313,362.84344,80.853836,298.527,30.135677,249.72014,16.342003,44.27993,56.3417,364.7908,61.91172,185.31462,93.83941,115.968056,135.50806,323.80463
90.6931,97.28046,25.733519,103.40441,40.369823,351.4341,93.51485,425.40128,31.040071,272.00232,23.28054,54.932987,55.63795,421.62564,78.33132,159.60371,105.39865,106.8743,151.97375,391.16324
71.631714,121.381294,22.430447,104.30764,47.217587,329.3482,148.66458,693.3023,12.584858,313.29507,14.137256,54.462708,47.61974,640.66266,128.26912,72.4737,88.052185,88.93472,183.60272,592.1087
75.71409,113.55318,21.983727,117.59226,52.029636,350.23334,153.62556,720.40875,14.202665,352.038,16.45332,52.818916,53.19731,655.7273,124.530304,77.1664,99.080734,101.66136,229.6901,590.02515
104.728966,136.75058,30.624823,136.00792,47.575634,363.284,111.55355,354.501,45.478424,294.06998,29.900076,70.23812,76.13252,399.3184,79.03129,201.6678,115.135086,152.72185,178.95596,357.32266
58.666985,71.13742,15.004297,68.54071,31.773005,373.82486,67.53789,573.3439,17.76341,279.30933,11.341908,35.78805,28.689224,524.5014,58.691387,103.075935,82.07148,69.87496,157.7438,456.80637
57.623566,95.10677,12.80904,65.96082,24.502306,384.40775,68.39286,496.5845,16.51319,288.9521,9.782604,31.46185,42.4683,510.125,60.585144,108.576126,82.869606,67.11046,155.18192,443.10507
90.89321,115.473045,25.88444,123.82834,45.729748,337.7961,116.51715,428.01413,23.569178,273.86597,23.947897,56.10383,86.153496,441.32608,85.07618,138.21147,107.36593,103.673195,145.99188,400.62814
55.589462,96.524925,14.932165,88.64242,20.695099,310.53802,68.751785,237.37596,18.607231,205.2324,13.054156,37.169292,63.206177,312.24503,43.210182,153.37646,69.17454,90.96019,94.7012,245.45963
86.43674,137.39096,23.149672,101.1191,37.464233,392.27417,98.33644,403.6553,30.8223,324.44916,19.20912,55.348083,54.34544,479.85754,77.18266,166.55077,102.07759,116.2825,181.5898,406.31
101.40182,138.95773,30.144241,111.364586,46.54013,364.93558,113.09996,376.48047,39.40596,323.14624,26.050274,70.95189,78.882164,466.54547,87.73599,161.92032,110.4728,119.8822,178.35295,368.60977
91.902435,113.55064,25.444489,125.782616,41.822567,342.31464,101.42465,401.5802,33.62083,277.19513,21.062342,60.180187,61.69559,452.45148,89.8284,177.07898,119.95486,141.21904,169.06572,399.32404
64.56881,137.25262,23.085905,121.95929,34.87312,352.27145,122.702034,387.16574,38.237522,251.18529,25.967125,53.969296,82.90067,446.76654,89.077995,168.46185,126.67197,125.9328,206.74414,435.12305
82.24519,99.79339,19.333887,96.00453,33.053913,326.26035,100.75614,420.38638,22.181654,253.38115,20.019758,52.298107,57.646908,455.50543,70.74945,146.5958,106.55085,108.43279,155.68378,409.03683
77.70083,104.66477,20.16267,88.63813,37.011654,368.46014,82.624115,410.5408,24.253963,279.32745,15.982053,42.530308,44.25373,471.10065,57.59344,131.37904,88.72149,83.62404,154.71457,385.88715
82.98104,89.80255,22.74181,92.343216,39.35325,361.49487,111.815674,534.76605,21.277155,281.7145,21.427845,47.33954,62.116592,493.9167,106.45446,123.255264,112.57935,79.656395,171.49489,455.67743
59.85878,96.410225,14.65702,76.9809,29.472544,371.69473,78.12873,591.9036,17.861673,305.1428,11.266357,37.305614,38.397423,548.8959,80.03859,105.19865,84.43232,73.726105,176.27232,491.75473
86.7728,115.267456,18.173079,101.60055,31.962574,349.94122,110.668884,358.47186,17.913479,262.97318,18.216867,39.60489,87.02082,481.94305,77.91247,135.90942,118.28106,96.4456,137.22025,377.89075
57.276524,77.63451,12.207549,68.10358,29.29277,366.4485,88.832726,701.83795,11.025392,313.18488,7.9634905,34.593864,33.58746,595.8877,81.73457,72.13969,79.48753,60.695927,159.52116,546.824
72.29176,122.46892,18.414717,103.973366,31.283476,309.155,101.195366,372.83154,21.00778,238.25525,21.483553,45.789017,60.46565,441.30698,71.15423,146.10463,98.88991,116.06862,159.62592,403.32104
55.28946,98.182686,13.384156,68.02494,27.534304,387.16098,70.27999,482.076,21.29749,308.26886,10.539997,37.17139,36.73424,469.18204,51.755966,119.69936,87.85845,93.48689,129.97813,436.1801
33.96775,80.208916,9.369305,59.61946,15.929677,316.06027,52.211964,410.74625,20.2818,291.88895,7.7050514,28.135511,31.047436,388.28537,39.311726,98.85078,65.93401,90.67067,134.2708,357.48816
77.3418,106.97036,21.021713,102.55584,36.68875,335.7624,103.61223,438.73663,22.0648,276.23615,17.408289,52.54635,63.34431,433.64148,78.91736,134.19264,95.56658,107.123276,136.53333,386.3741
46.965794,40.996128,11.393336,64.35019,23.417696,255.28088,52.336647,393.46405,13.464642,173.24004,9.033514,22.261532,33.19588,318.23837,31.822598,74.2648,57.81934,52.24135,102.651054,256.71536
59.846874,95.32568,16.742058,86.364914,24.912933,354.78336,69.36367,418.2798,26.66043,275.3167,15.930166,48.570473,35.597836,430.67776,51.049957,135.35506,78.58439,100.16392,132.54073,399.7648
62.72507,88.12149,12.017384,77.88173,27.940716,373.55194,104.7174,562.4222,9.882896,309.1509,10.014818,31.29406,42.58907,590.0358,93.32927,85.67096,86.218704,68.72454,174.04414,494.39368
73.48616,134.1937,22.123592,112.56352,30.954002,328.7627,81.98234,315.3542,25.925724,248.42046,21.160479,51.939148,59.15736,386.2398,58.66947,176.2709,92.215454,121.46281,131.63347,314.95215
82.09107,129.24542,22.111538,104.394135,33.438473,368.49152,94.02372,340.74533,35.592407,283.47363,20.798885,55.562428,68.80567,426.77228,65.71489,165.4218,105.39252,114.5258,160.38174,358.7318
80.705055,104.53975,21.410145,107.10654,37.748642,332.6267,99.36534,424.21088,21.60319,283.29395,19.014784,47.538116,66.32206,447.7722,73.53317,128.85909,103.51212,91.98658,147.14516,385.6321
80.792854,130.61682,18.828796,92.32316,34.740696,371.07217,104.227356,482.74454,19.21974,279.1513,17.357893,48.689674,55.26846,544.6529,96.61021,136.21672,105.552704,97.05115,176.63095,480.01715
69.18376,115.5649,13.8814125,94.410194,25.557589,332.2527,94.830475,306.19824,15.963585,220.35287,12.478322,32.33911,60.81806,443.86502,55.57702,122.448395,94.548485,88.78493,128.5941,349.17545
85.57272,137.06398,25.13919,117.35889,35.95356,341.49426,100.95661,305.23062,30.837982,260.43256,24.397655,56.82414,68.794464,389.52118,61.787754,165.68343,96.35332,130.49385,142.74193,327.4482
78.39747,103.92754,21.915367,101.23228,35.913246,340.01636,94.524635,411.28333,26.065315,255.1265,18.03671,51.033894,52.696583,436.77505,73.570595,139.14967,100.90479,117.60025,157.16827,385.30844
74.079414,118.094505,18.45105,91.34425,26.212915,343.0954,82.84453,329.7765,27.163364,267.31433,18.867756,46.82882,59.639862,385.4941,57.29765,171.48799,100.34524,112.48209,132.1905,327.6455
67.83111,165.80003,24.23206,130.05127,47.65684,379.13907,129.16269,513.2562,19.440899,335.7209,20.01909,61.247337,57.362064,569.7763,105.533875,127.2995,92.69217,129.45934,175.24142,533.3348
49.62399,76.46265,10.412832,63.764923,34.35545,353.6477,105.404366,906.1252,7.727772,307.0575,7.9029617,31.807762,21.61802,826.3645,130.2956,51.81276,77.00302,76.95888,264.68317,781.934
50.077293,70.082825,12.076445,84.43793,19.829567,280.34488,63.16234,244.09767,17.898928,200.51836,12.365702,27.379545,59.307514,286.66946,29.852797,120.53841,68.85424,93.232895,90.75339,208.20705
85.521126,125.68807,23.684343,112.00503,35.300545,360.1162,98.70519,327.44003,29.29929,255.63254,19.868813,50.212,63.761276,436.67972,72.450806,176.08017,103.880905,116.02704,152.495,367.23508
91.34197,121.20269,25.658194,102.93784,38.406445,334.00772,96.86172,328.88956,30.54514,254.89061,22.475668,51.950558,70.33323,433.9476,68.62056,149.8434,105.475,109.78878,145.94656,339.93613
74.467224,100.143105,19.739746,103.17633,34.66415,315.1444,95.29847,493.301,16.7755,295.6941,18.226154,44.815784,46.870453,509.29858,71.01253,100.62291,84.859436,85.17321,153.56192,390.7401
101.11321,119.59817,26.802263,118.71357,50.42953,411.11584,127.27499,558.71844,22.944874,339.1273,20.82567,53.63284,66.69585,605.1367,114.04085,133.38976,119.873634,97.79976,204.7924,490.0613
64.51579,99.733055,15.646729,74.649185,27.847383,348.60776,88.17212,439.21945,21.454966,270.56863,13.754284,45.99344,53.035416,449.46844,80.64887,132.84464,99.12233,90.69272,153.14572,439.02603
81.58419,99.14951,17.199278,109.34456,37.18115,317.47668,97.83583,475.77515,20.287447,316.39,16.701681,46.902596,49.336823,499.21713,77.9575,116.709724,105.30821,109.18606,176.42169,406.1803
65.86784,78.847374,14.145371,66.70976,25.741926,354.15326,75.934395,407.42474,20.026663,206.63333,10.211796,31.920593,39.631344,445.06226,68.513885,140.01819,83.72736,83.88988,169.46262,336.3108
81.96964,93.66638,17.522488,88.4304,34.14832,389.9324,91.00765,370.8277,24.521208,286.06442,16.140577,43.73696,57.49514,443.84283,59.947094,127.11336,100.0022,81.970924,155.12434,360.2555
44.5048,88.00649,10.931263,62.827183,23.579655,351.80246,74.392204,564.1981,10.938001,298.13232,7.9322023,26.815588,34.698845,598.2115,57.822113,74.98193,83.41752,60.743515,145.68382,478.34494
91.50915,157.02283,30.875969,142.89963,52.252174,383.43222,132.0825,441.73856,33.64539,309.57953,33.02786,68.17883,75.69246,501.16562,99.8443,161.38016,122.58604,140.34573,192.19476,463.71988
81.52917,104.64724,18.825064,98.45035,41.903614,367.45905,114.5681,590.37244,14.310204,309.009,17.542921,44.871895,32.726437,656.32697,91.07282,102.38035,90.794266,86.73082,200.80894,533.2358
88.67304,90.852715,18.950294,99.00945,43.414318,373.99948,130.55885,648.93365,11.769209,314.90546,17.376482,41.96439,56.23116,640.77985,113.259346,85.14221,111.97323,70.656906,183.56755,524.1711
53.11739,88.45999,14.003109,63.13156,28.28079,368.52942,67.36967,565.918,11.2854395,303.90097,7.5850334,29.656357,22.759928,588.0396,59.28792,100.19917,71.157135,62.553493,153.1593,438.69147
73.61389,131.60979,17.40065,96.76832,27.912874,353.13495,87.78836,338.92014,23.025135,259.3719,18.813295,45.419174,65.371704,398.84665,66.84693,179.26945,99.56019,110.22027,134.05507,378.9799
91.76008,131.88058,29.977274,134.6173,47.64126,361.5384,121.08364,386.0852,24.809896,273.40952,28.023247,60.188995,70.78366,475.2617,87.64485,157.36685,106.92391,117.976555,166.70108,387.85736
67.45674,91.746414,13.932842,74.23224,26.248,335.33453,96.18774,475.19476,12.55834,243.3612,12.964944,35.091095,47.11987,493.10013,83.963234,108.089455,95.16294,67.63652,150.89755,436.24017
62.137333,103.29024,16.478844,102.38782,28.083874,293.86615,82.71288,316.1204,26.128399,234.43527,17.742056,45.521168,54.16882,376.74863,49.524403,126.05466,82.85604,108.72325,133.92375,372.2553
102.21399,139.77455,31.282574,115.69747,55.550472,421.56467,118.79297,511.8838,33.86708,344.1614,25.287302,64.84278,60.09282,557.98,113.02022,167.5106,122.83698,116.135475,212.42644,474.73074
82.05832,130.36406,25.766403,128.60345,38.501472,350.32303,99.29301,338.30664,41.925106,280.12552,26.051971,65.26877,69.93601,380.39627,81.94113,184.39767,116.12959,149.39565,166.0594,361.98438
80.577126,97.82906,20.91562,97.34741,33.54703,369.5852,87.01658,447.42844,24.565321,288.405,21.121181,47.146046,54.82491,458.4156,69.78399,136.69296,107.13358,85.29169,150.58342,410.8391
73.692795,93.748375,18.574268,94.70426,27.609707,318.13593,77.49534,293.8838,29.253803,246.51509,17.568493,46.85163,49.437912,354.82315,54.776497,151.4949,83.2572,104.84562,135.58453,286.70697
68.210526,111.47137,18.183466,115.99892,40.14822,362.22644,105.09886,609.19556,19.631105,339.51016,15.885153,54.856,50.54592,566.73083,104.81361,104.04169,95.93984,96.1054,198.66347,559.1266
58.476604,117.11506,17.718887,93.92066,39.628216,410.46118,116.72954,711.4239,13.1386595,350.62152,11.814065,38.746815,39.933956,745.96545,123.758255,90.159966,94.233604,80.168976,237.3491,627.2729
93.806885,101.0196,22.53227,94.655846,37.920223,357.71155,112.658844,418.03812,23.919235,227.93843,18.042465,49.139446,60.452812,506.90356,78.489944,152.60565,117.428085,99.40491,176.12268,398.10043
70.213165,112.90247,18.065039,86.21647,26.619581,386.4385,81.17567,323.4357,30.43267,287.64728,15.645075,42.746933,52.262127,406.35486,56.049347,163.49355,97.16431,99.251465,145.92589,349.78748
68.84976,113.6059,21.172369,98.75166,25.853586,327.43945,79.94899,290.81442,33.2862,218.84773,18.57511,55.918262,80.68731,341.63858,61.380337,182.65652,100.051735,126.02327,131.547,293.50723
56.514458,102.64676,13.768445,74.50085,26.146215,337.60077,88.43064,499.37613,12.14704,264.6073,10.259567,34.46525,51.773796,476.75815,88.37041,101.10065,87.95625,80.30809,140.67648,436.55035
62.86081,88.54403,15.708727,93.08294,36.45305,350.2025,91.67307,539.7256,18.047216,306.98563,13.864923,38.929928,36.731987,529.6714,74.02034,91.880066,77.3732,72.881546,208.69278,493.0166
59.760204,120.22031,18.064365,128.70476,34.648773,333.287,104.01521,460.46378,19.527582,277.34442,20.770473,43.86322,58.58291,482.60394,75.495094,113.49577,98.08202,116.06312,166.23296,434.95132
44.308834,95.032715,13.960877,86.534454,32.159435,341.61154,97.51369,725.93176,12.691336,334.20535,7.4307947,39.192806,32.411522,586.4102,98.20726,70.10529,80.56616,94.30424,168.00293,585.5265
57.45629,60.79802,12.613095,77.88527,32.375355,318.4926,93.86101,686.21826,17.415115,335.05664,9.512383,42.3678,37.224564,448.6544,83.70216,83.6195,90.11954,104.67818,186.26393,477.2323
76.25095,84.95871,16.40056,74.266075,36.303307,359.4482,117.38451,649.5958,12.27001,313.37314,11.40568,42.6758,48.26239,616.83563,105.40319,71.60295,101.01015,62.72858,175.3204,503.0724
27.18351,57.733303,9.437407,66.050446,18.304447,297.05325,52.12869,642.98944,9.8828125,269.07422,5.540182,24.80298,20.8887,441.1875,53.86206,67.0157,51.183125,72.97266,120.79535,458.91934
96.76069,110.62196,28.335276,121.00262,45.956284,358.39667,106.22075,405.14273,35.44052,252.9392,24.856768,60.108624,74.05629,429.7501,90.27554,182.4639,119.31216,115.27607,165.44724,405.12155
99.29449,127.94028,26.529114,117.858215,39.360596,368.0548,103.065994,328.05948,36.84958,269.60162,24.106888,56.797375,66.46687,408.0727,70.38725,184.08228,111.16127,128.07883,157.41902,328.90973
82.91126,98.70479,18.558916,98.13439,43.569954,396.2587,141.5487,677.3919,14.033703,336.06876,16.056816,47.77756,41.762295,683.8492,130.35986,94.586525,101.3765,85.38111,231.06842,613.1267
84.79063,103.73115,23.373802,125.17201,56.011208,358.701,168.42557,702.0838,10.301119,331.95956,19.886751,47.65615,66.30852,667.92255,150.4811,76.43584,97.85502,72.22069,216.83139,586.4134
76.658005,104.369095,20.396284,89.25378,36.007763,355.83987,78.58084,428.36414,23.027546,306.81686,17.082668,45.757973,43.136703,486.0999,52.247063,120.46058,86.3011,84.013664,139.40918,373.819
67.281204,98.20806,18.944557,94.335,30.170923,350.76657,74.175354,354.442,22.514507,260.55563,17.497187,42.126244,43.208084,397.922,44.854984,139.07294,75.076294,96.428085,122.42621,335.73886
69.38223,120.455444,17.439814,84.52305,24.06862,336.5926,83.50933,293.48694,26.790379,263.1776,13.375897,48.83778,53.545616,370.62546,64.70633,154.46281,90.57916,114.15844,119.84227,355.34042
86.08893,101.36872,24.480469,104.625114,49.178146,373.38492,116.598305,546.5036,27.100811,316.70297,19.83959,59.02519,53.2141,489.90317,113.53306,142.58551,109.76404,117.983055,212.11028,475.01724
71.41662,88.66217,16.553585,86.85111,35.41621,338.12396,117.349785,598.80835,10.796067,277.4379,12.583389,38.32127,46.184708,577.8212,95.968254,78.6481,90.96482,68.88076,155.89627,493.88776
101.03428,111.83498,27.404062,111.35794,44.853596,368.9093,107.13667,372.00586,39.03554,288.1227,23.2796,58.12072,72.67449,416.89697,80.656586,159.48373,104.91746,109.39341,182.83499,358.41455
56.445,68.21144,11.080003,68.649925,27.404266,324.8561,62.086796,503.3728,19.776417,283.35504,9.579753,37.480877,44.227234,441.47357,48.72463,94.001076,80.384605,85.22424,144.22218,374.04608
66.46037,92.02484,16.727446,98.10635,23.821014,290.77838,72.0956,245.13148,28.866741,202.07321,19.852541,41.77238,62.700367,293.02145,40.46385,157.7404,75.96817,120.34419,110.39712,251.4096
65.75913,69.467674,13.723438,79.50602,23.532864,270.91315,69.637856,316.3439,17.3679,206.21053,14.459755,30.532244,42.642216,367.0311,39.83282,125.234344,74.07717,77.77841,129.08124,262.2198
74.51559,115.47845,16.308586,98.74439,31.439102,352.57736,114.97884,494.6813,16.30944,317.9454,14.224499,45.48228,47.714302,564.10986,90.375656,107.4531,89.88499,98.83875,190.1348,458.86057
61.18788,81.89012,13.523216,78.33396,21.080965,334.91632,70.40571,289.77765,26.217867,245.55826,13.678779,35.65441,52.56253,342.9438,44.31327,133.86493,84.024826,81.02216,126.32597,307.5267
65.14798,77.901985,18.450796,102.24429,50.995945,310.21405,125.6439,835.8502,9.59133,320.66565,11.746585,44.14378,39.16249,680.3143,112.956406,49.961525,83.30532,67.45095,203.39775,581.8678
66.18466,92.80964,16.431211,81.66883,35.63939,385.71103,109.938156,643.68567,17.778507,326.19263,12.615426,49.822903,44.63306,550.4868,121.32288,102.974815,97.56125,96.41907,194.53496,562.69226
74.19446,96.90257,18.38081,94.10027,34.04221,359.92822,101.78042,446.75525,19.163393,269.8882,14.692059,38.93639,63.94052,464.16016,77.92149,112.28074,92.545,79.978096,159.72496,408.0893
41.85342,119.510895,15.810918,104.848335,32.786484,365.27417,97.22148,674.765,12.576387,337.9535,11.676879,38.370052,39.031105,626.18787,106.67742,81.192024,83.14501,89.39182,165.86977,588.1555
78.44631,121.53529,23.802431,100.01718,36.86432,375.3288,86.525444,398.27185,26.6086,282.83188,19.654299,50.865223,48.40697,440.94128,56.475533,155.4588,89.19599,99.952034,140.55666,386.20944
106.80925,112.96351,27.290428,134.70598,45.964714,353.65292,114.14034,357.7442,30.293089,257.14847,30.410791,56.30924,79.18118,438.7757,66.582825,163.7403,110.61032,110.87689,149.38158,345.4001
56.46237,106.75588,12.379535,57.34859,24.086683,405.10944,65.7651,498.6093,13.567155,340.65765,8.154546,32.77436,33.92925,565.7095,50.23003,98.626274,80.53016,68.4938,117.97295,429.85333
100.19437,133.7645,26.89421,114.52317,39.30214,356.8142,115.09277,337.07727,30.600986,248.53339,25.159025,62.95852,69.68277,466.47934,78.134186,184.68076,113.04421,119.304596,156.96347,403.3046
66.07796,88.25612,15.939609,85.23512,23.023537,310.15607,71.30157,302.86755,18.290045,221.77322,15.06761,37.52477,48.77199,368.10873,45.46555,131.65024,78.87614,76.73045,109.80722,286.36533
82.6233,111.83298,23.674152,120.3655,54.35362,372.49683,156.00877,665.1379,10.941123,263.20108,17.948683,48.732124,64.029434,714.61926,156.09575,106.25821,109.645096,88.60295,194.80298,611.0511
29.788725,53.67917,7.9658246,51.206776,24.61048,354.6377,63.78903,883.30304,9.861819,264.81186,4.4520802,21.121134,16.898066,657.71173,85.99597,60.31909,60.667046,62.469784,208.55803,641.5937
63.926323,109.35736,19.21433,106.235756,26.351494,336.5448,78.57956,262.15594,37.551243,253.79161,20.999752,48.604824,77.8326,299.36877,45.14701,165.95132,94.00681,131.85957,126.016685,273.05505
101.99414,187.67282,38.716976,147.8809,47.340088,357.34552,135.66704,288.1146,39.91967,255.02243,37.318184,85.49429,88.46763,422.2625,87.70287,220.10954,107.49724,172.5231,167.25099,376.49844
54.511597,72.51351,16.021935,73.35322,40.08665,365.04974,82.99452,876.058,12.91451,310.8634,10.385183,36.485092,22.75947,697.3939,98.08238,84.57703,81.335175,75.82691,222.24812,611.6497
96.99269,104.302414,23.415554,102.03379,49.464058,370.08752,123.167404,582.694,22.799135,303.27777,21.261667,56.85285,47.564674,563.68744,111.94322,127.33771,112.75359,116.56759,210.75984,499.48245
48.50607,71.37189,16.934458,100.902435,34.944614,249.82944,91.68943,539.6723,16.57692,216.47374,16.65645,37.06291,55.06065,450.3717,69.21845,89.09916,94.634155,87.44118,184.1286,422.28885
92.24152,84.23586,24.657907,107.67711,52.697796,356.5601,110.73654,545.9057,20.122683,279.91776,21.15321,41.259136,52.990128,537.33563,94.96772,117.79427,102.239,80.63323,214.07625,420.6112
49.23876,82.93154,14.038709,79.75863,27.391243,326.49335,69.887955,513.7179,20.37935,297.11343,10.521001,35.589153,26.206947,468.11243,46.08113,87.47931,69.68096,94.89883,156.68523,434.58676
81.30368,96.926476,23.207571,114.58652,46.60534,387.79517,93.73371,552.6924,27.28429,301.30264,19.44787,49.69038,52.538033,497.4894,86.56842,144.59775,100.14473,103.52767,182.02736,454.48904
34.335983,70.80562,8.971031,55.4899,23.472633,367.59018,77.07597,818.6499,7.299235,352.22772,5.510067,24.185646,18.645685,734.00006,89.34867,50.092056,63.6649,51.350395,206.51869,665.8005
68.21557,107.61473,18.79034,102.68099,39.025787,369.7703,101.30404,595.3642,22.780214,338.0324,16.275835,50.46268,38.619034,544.06274,85.49458,119.70992,97.21768,116.40918,186.87686,526.3443
66.79491,117.27399,19.3619,102.12705,32.753647,342.9709,95.63131,365.6317,23.961878,237.872,17.293089,41.818092,62.51434,431.53568,66.51429,133.41011,103.627365,103.180145,138.1704,394.60056
94.37098,154.4198,28.745384,111.189575,39.996883,389.22174,105.98643,388.85663,36.57746,297.4757,26.530542,71.23095,61.99623,465.58762,87.269165,208.39528,120.06264,140.2458,164.31815,408.36606
52.053215,142.08627,19.599184,74.38041,38.17759,430.1666,84.48219,670.2703,16.23199,394.44162,9.079003,44.203865,28.121656,701.6527,99.97886,99.25569,78.39331,81.482506,180.19403,624.3039
83.97274,94.95733,24.389967,103.188805,44.71466,356.80594,99.56905,473.66418,29.700573,267.48727,19.421171,61.825123,55.080654,430.32303,88.97832,154.84875,104.40515,114.79778,180.32382,437.0159
89.54021,122.81767,24.127752,118.50133,41.49217,361.34647,113.82734,418.35974,22.332474,280.41928,22.160322,56.835377,67.982994,508.07153,92.959435,141.94078,112.20077,98.63617,157.3577,439.58698
81.98434,140.09584,20.793615,96.517944,37.79588,369.1795,123.97113,549.69824,14.032455,323.95746,13.617469,49.863003,44.893627,639.45496,97.79972,97.49822,104.35863,95.51267,161.83527,482.01544
45.133938,65.92569,12.764298,69.802505,24.655539,345.54587,71.192535,564.79755,17.48197,259.93176,8.414743,43.772835,26.92912,416.2522,70.245415,98.36056,68.97046,108.98345,148.60251,476.2307
73.70566,121.35928,19.322016,99.112404,39.143536,377.5289,120.90768,599.36884,16.774725,328.054,17.431826,47.680546,52.729713,623.5762,119.407555,112.29306,114.19473,96.19929,200.71794,573.42346
91.08301,95.45631,25.184624,118.37192,41.744064,335.97406,101.33143,419.65573,26.785173,238.5875,25.316683,53.787758,71.62504,403.10745,70.10299,154.11151,109.2722,103.233574,139.90947,369.88202
75.45003,81.57909,20.089209,96.73871,44.548546,402.3822,103.948395,689.09064,18.495047,314.06973,16.505272,40.89935,52.78246,589.81476,105.76992,106.78721,107.25609,77.994484,202.562,519.8582
43.1427,86.7087,15.401894,110.62317,38.386665,319.2937,103.643005,864.788,15.832621,353.05548,13.50155,43.80449,37.099895,635.53827,98.16545,69.63458,82.53357,104.98842,234.62999,619.8694
72.05423,77.53766,18.482986,97.88114,49.86835,340.19,118.61571,693.4361,14.098611,311.9917,13.204183,40.51107,38.37459,579.91376,105.64819,72.88246,83.66787,72.20558,211.72127,530.8497
77.73697,117.58577,24.680237,101.61599,38.047966,349.135,95.20619,395.8477,28.147123,251.79518,23.430244,53.88236,66.9924,439.9021,86.31266,191.25385,119.46647,109.89488,164.78314,415.89575
75.22541,100.5079,20.96271,97.10113,39.914295,359.66122,89.38388,517.0758,29.744421,324.41937,15.565832,52.160564,43.163563,496.36328,72.846405,127.997345,97.42634,117.703476,186.00273,423.75937
54.55912,86.65601,12.099121,57.900223,24.381512,394.06506,63.657578,444.2134,17.238789,320.14597,8.268756,31.54831,32.445923,526.0367,43.088367,94.401596,71.39247,68.59061,135.76572,380.80612
47.64847,81.65524,9.854796,68.64574,20.722544,352.99667,66.45968,474.91602,23.196623,276.41248,8.458827,34.27646,37.17803,412.0373,54.997417,114.9015,79.81911,87.57862,159.7934,423.78394
